4532,525459670418,1012022,2022,1,929.51,7,5022024,31122024,0000000-00.0000.000.0000,4532,9999,51411,5,PP,563083557100933,2,12715621727,Maria da Silva,Josefa Pereira,1970-01-01,72347116210
1708,923347265881,1012022,2022,1,872.08,7,5022024,31122024,0000000-00.0000.000.0000,1708,5555,46166,2,CD,392277467000967,2,12721101283,Victor Czarnobay,Maria da Silva,1969-12-31,35117685569
5853,597061357027,1012022,2022,1,495.22,5,5022024,31122024,0000000-00.0000.000.0000,5853,5555,21845,7,CC,121613017425900,1,12751795743,Cristiano Ronaldo,Joana dos Santos,1970-01-01,95085270733
577,807202606149,1012022,2022,1,552.86,11,5022024,31122024,0000000-00.0000.000.0000,577,0,32197,2,CD,674152655532703,3,12774816823,Carlos Fabrício,Josefa Pereira,1969-12-31,45229734257
6661,813558408343,1012022,2022,1,93.69,10,5022024,31122024,0000000-00.0000.000.0000,6661,0,43377,0,CD,358920932097640,2,12798699978,Roberta Barbosa,Maria da Silva,1970-01-01,14008829924
5731,30824877095,1012022,2022,1,990.96,5,5022024,31122024,0000000-00.0000.000.0000,5731,5555,91475,6,PP,295442882183594,3,12803874429,Victor Czarnobay,Josefa Pereira,1970-01-01,64080751551
8467,413901144368,1012022,2022,1,1093.05,12,5022024,31122024,0000000-00.0000.000.0000,8467,5555,17737,2,CD,578899256916797,3,12809284510,Roberta Barbosa,Joana dos Santos,1969-12-31,55333582038
4297,871890522812,1012022,2022,1,307.89,1,5022024,31122024,0000000-00.0000.000.0000,4297,5555,77984,2,CC,449301327646280,3,12809866142,Joana dos Santos,Josefa Pereira,1970-01-01,54351238425
1602,344803786120,1012022,2022,1,841.73,8,5022024,31122024,0000000-00.0000.000.0000,1602,0,76107,0,CD,399846352964965,3,12859770716,Pedro Monteiro,Maria da Silva,1970-01-01,97029865586
5855,740248982488,1012022,2022,1,180.10,11,5022024,31122024,0000000-00.0000.000.0000,5855,0,72289,8,PP,633984866009536,1,12861070887,Carlos Fabrício,Roberta Barbosa,1970-01-01,35890978295
6847,670770971145,1012022,2022,1,741.36,2,5022024,31122024,0000000-00.0000.000.0000,6847,0,3435,2,CD,301225514703276,1,12873187724,Pedro Monteiro,Roberta Barbosa,1970-01-01,77771389833
1898,575483003578,1012022,2022,1,993.80,5,5022024,31122024,0000000-00.0000.000.0000,1898,5555,24444,6,CD,744474618170506,2,12875113551,Cristiano Ronaldo,Josefa Pereira,1969-12-31,67132093449
4608,703792453089,1012022,2022,1,728.14,11,5022024,31122024,0000000-00.0000.000.0000,4608,5555,45835,4,CC,600759562373335,1,12877402697,Pedro Monteiro,Joana dos Santos,1970-01-01,83283170502
5865,664104809256,1012022,2022,1,575.40,8,5022024,31122024,0000000-00.0000.000.0000,5865,0,30532,6,PP,577617955318286,1,12905815206,Alan Barbosa,Maria da Silva,1969-12-31,78271380295
2698,712669784854,1012022,2022,1,493.67,3,5022024,31122024,0000000-00.0000.000.0000,2698,5555,99565,0,PP,738552421707520,1,12912932421,Joana dos Santos,Joana dos Santos,1969-12-31,69308874813
8470,292692719256,1012022,2022,1,1101.25,1,5022024,31122024,0000000-00.0000.000.0000,8470,0,85113,8,CC,550534999892703,3,12920772955,Pedro Monteiro,Josefa Pereira,1970-01-01,31855768644
4975,316352588456,1012022,2022,1,220.72,12,5022024,31122024,0000000-00.0000.000.0000,4975,0,19268,3,CC,833532950320753,3,12921031360,Roberta Barbosa,Josefa Pereira,1970-01-01,75005559483
7811,458488734979,1012022,2022,1,932.90,6,5022024,31122024,0000000-00.0000.000.0000,7811,9999,93505,0,CC,545435727943115,1,12924865070,Pedro Monteiro,Roberta Barbosa,1970-01-01,81365709923
5312,580618874749,1012022,2022,1,441.42,2,5022024,31122024,0000000-00.0000.000.0000,5312,0,89694,7,CD,53383552522440,2,12925625528,Carlos Fabrício,Maria da Silva,1969-12-31,51905885848
5348,932438954623,1012022,2022,1,810.75,7,5022024,31122024,0000000-00.0000.000.0000,5348,5555,33830,2,CC,642094294023518,3,12929808051,Maria da Silva,Roberta Barbosa,1969-12-31,4261424153
6755,255569284157,1012022,2022,1,259.67,7,5022024,31122024,0000000-00.0000.000.0000,6755,5555,3846,5,CD,240061431367931,2,12930939220,Pedro Monteiro,Roberta Barbosa,1969-12-31,77297041676
907,488279121853,1012022,2022,1,1303.32,5,5022024,31122024,0000000-00.0000.000.0000,907,9999,6560,5,PP,518018075712376,1,12947649351,Pedro Monteiro,Maria da Silva,1970-01-01,38024561338
2398,317156431267,1012022,2022,1,905.00,5,5022024,31122024,0000000-00.0000.000.0000,2398,0,31413,9,PP,751978077381083,2,12948991481,Victor Czarnobay,Josefa Pereira,1970-01-01,38766597239
4964,399920169991,1012022,2022,1,469.42,7,5022024,31122024,0000000-00.0000.000.0000,4964,0,36669,8,CC,799707812814843,1,12953467206,Joana dos Santos,Josefa Pereira,1970-01-01,69786879720
7621,125138733064,1012022,2022,1,956.07,5,5022024,31122024,0000000-00.0000.000.0000,7621,0,61919,9,CD,906586388055053,1,12968801836,Victor Czarnobay,Roberta Barbosa,1970-01-01,31346646210
8455,552280206092,1012022,2022,1,193.84,4,5022024,31122024,0000000-00.0000.000.0000,8455,9999,58588,2,CD,944146203809559,2,12988580036,Maria da Silva,Josefa Pereira,1970-01-01,37840585389
4744,571101999107,1012022,2022,1,727.15,5,5022024,31122024,0000000-00.0000.000.0000,4744,0,72194,4,CC,603866623059073,2,12999305943,Joana dos Santos,Roberta Barbosa,1969-12-31,61588356016
1111,906783847238,1012022,2022,1,251.97,7,5022024,31122024,0000000-00.0000.000.0000,1111,5555,33372,8,PP,129037005831658,2,13035641866,Maria da Silva,Joana dos Santos,1969-12-31,62754512617
9292,83038692350,1012022,2022,1,993.07,9,5022024,31122024,0000000-00.0000.000.0000,9292,0,10842,6,CC,657324626030263,1,13047823641,Joana dos Santos,Roberta Barbosa,1970-01-01,60771945189
5334,639941597188,1012022,2022,1,136.60,2,5022024,31122024,0000000-00.0000.000.0000,5334,5555,41634,9,CD,791254285074257,3,13056507623,Alan Barbosa,Maria da Silva,1969-12-31,80285224341
6960,950902639200,1012022,2022,1,808.74,2,5022024,31122024,0000000-00.0000.000.0000,6960,5555,38852,6,CD,882609949628682,2,13056717528,Joana dos Santos,Roberta Barbosa,1970-01-01,44475038303
6878,6457016312,1012022,2022,1,1215.12,7,5022024,31122024,0000000-00.0000.000.0000,6878,0,286,2,CD,890660895656509,3,13067785495,Maria da Silva,Maria da Silva,1970-01-01,66680690440
8835,219098438937,1012022,2022,1,1045.74,3,5022024,31122024,0000000-00.0000.000.0000,8835,0,9856,6,CC,780633627475004,3,13076700420,Joana dos Santos,Maria da Silva,1970-01-01,58002034262
3776,302359975529,1012022,2022,1,226.67,9,5022024,31122024,0000000-00.0000.000.0000,3776,5555,19000,2,CD,971617618407770,2,13167688167,Maria da Silva,Josefa Pereira,1969-12-31,15669718528
264,488813924645,1012022,2022,1,1085.54,3,5022024,31122024,0000000-00.0000.000.0000,264,9999,73877,1,CD,507612093095207,3,13181977339,Maria da Silva,Josefa Pereira,1970-01-01,53387883059
2714,859803396719,1012022,2022,1,900.36,6,5022024,31122024,0000000-00.0000.000.0000,2714,9999,7833,6,CD,997384824121814,2,13204864405,Maria da Silva,Josefa Pereira,1970-01-01,2388623680
7412,110895482892,1012022,2022,1,171.80,4,5022024,31122024,0000000-00.0000.000.0000,7412,5555,50588,4,CC,334722776723215,3,13214955679,Cristiano Ronaldo,Joana dos Santos,1969-12-31,65321471606
3897,826674003375,1012022,2022,1,395.96,12,5022024,31122024,0000000-00.0000.000.0000,3897,5555,41805,2,CC,117781269293450,2,13229212714,Alan Barbosa,Maria da Silva,1969-12-31,30169858603
3425,630266373655,1012022,2022,1,433.83,1,5022024,31122024,0000000-00.0000.000.0000,3425,0,28939,6,CC,285651265292527,3,13248928934,Alan Barbosa,Josefa Pereira,1970-01-01,922095433
3668,539778168324,1012022,2022,1,733.71,6,5022024,31122024,0000000-00.0000.000.0000,3668,0,23336,4,CC,348205041815441,1,13258868079,Alan Barbosa,Roberta Barbosa,1970-01-01,88058825203
5103,133205681950,1012022,2022,1,1066.52,6,5022024,31122024,0000000-00.0000.000.0000,5103,9999,62279,1,PP,13619922057650,1,13278604323,Victor Czarnobay,Joana dos Santos,1970-01-01,70652004116
8236,323676962583,1012022,2022,1,1248.17,6,5022024,31122024,0000000-00.0000.000.0000,8236,5555,16719,0,CC,570547004337924,2,13305061824,Carlos Fabrício,Maria da Silva,1970-01-01,87190102790
9725,598961429131,1012022,2022,1,560.97,3,5022024,31122024,0000000-00.0000.000.0000,9725,9999,96517,7,CC,199289696126808,1,13319300252,Alan Barbosa,Joana dos Santos,1970-01-01,17210467254
4185,54124469263,1012022,2022,1,394.44,11,5022024,31122024,0000000-00.0000.000.0000,4185,5555,84119,7,PP,982400656490923,1,13319854604,Alan Barbosa,Josefa Pereira,1970-01-01,6179834073
2875,81761434278,1012022,2022,1,921.15,1,5022024,31122024,0000000-00.0000.000.0000,2875,9999,66974,4,PP,966508657474014,3,13322393757,Victor Czarnobay,Joana dos Santos,1970-01-01,82196307415
8160,76050607314,1012022,2022,1,734.58,10,5022024,31122024,0000000-00.0000.000.0000,8160,5555,874,7,CC,262568694404123,3,13328401625,Alan Barbosa,Roberta Barbosa,1969-12-31,67021025129
9063,922446129742,1012022,2022,1,284.87,4,5022024,31122024,0000000-00.0000.000.0000,9063,5555,10711,0,PP,973772463830363,2,13330021700,Victor Czarnobay,Joana dos Santos,1970-01-01,67000054974
387,974807717689,1012022,2022,1,891.65,7,5022024,31122024,0000000-00.0000.000.0000,387,5555,84637,1,PP,415052992707507,2,13332902151,Maria da Silva,Roberta Barbosa,1970-01-01,27345060175
7374,407411456090,1012022,2022,1,882.68,4,5022024,31122024,0000000-00.0000.000.0000,7374,9999,62725,9,CC,399789211513441,2,13348500073,Victor Czarnobay,Joana dos Santos,1969-12-31,35185514799
5199,889435886700,1012022,2022,1,61.13,2,5022024,31122024,0000000-00.0000.000.0000,5199,5555,88549,3,PP,482417817103779,2,13359550749,Joana dos Santos,Maria da Silva,1969-12-31,9273709070
1753,59915214656,1012022,2022,1,1305.29,9,5022024,31122024,0000000-00.0000.000.0000,1753,5555,54505,6,PP,442369660645073,2,13369000414,Maria da Silva,Roberta Barbosa,1970-01-01,83825322330
4432,1743212468,1012022,2022,1,1209.26,10,5022024,31122024,0000000-00.0000.000.0000,4432,9999,10938,3,CD,276225778468964,2,13377299721,Cristiano Ronaldo,Maria da Silva,1969-12-31,88633584262
4618,878136593991,1012022,2022,1,548.27,9,5022024,31122024,0000000-00.0000.000.0000,4618,0,73714,2,CD,164456670284009,3,13379137692,Roberta Barbosa,Josefa Pereira,1970-01-01,15073497868
3704,705837058182,1012022,2022,1,905.80,2,5022024,31122024,0000000-00.0000.000.0000,3704,5555,37970,3,PP,11038765661653,1,13392221451,Victor Czarnobay,Roberta Barbosa,1970-01-01,4882836592
1663,500736182915,1012022,2022,1,354.66,4,5022024,31122024,0000000-00.0000.000.0000,1663,9999,62902,0,CD,540662823279332,1,13392984013,Maria da Silva,Roberta Barbosa,1969-12-31,40339462596
92,212956304303,1012022,2022,1,551.07,3,5022024,31122024,0000000-00.0000.000.0000,92,0,93781,4,CD,387980037826545,2,13399939157,Maria da Silva,Josefa Pereira,1969-12-31,61644117199
3010,69618961627,1012022,2022,1,722.60,2,5022024,31122024,0000000-00.0000.000.0000,3010,9999,17312,8,CD,711676941426273,1,13415161540,Pedro Monteiro,Roberta Barbosa,1970-01-01,34838125087
5686,143830985879,1012022,2022,1,341.44,11,5022024,31122024,0000000-00.0000.000.0000,5686,5555,72065,8,CC,88901147845234,2,13435561860,Victor Czarnobay,Roberta Barbosa,1969-12-31,88432674795
1561,118315557767,1012022,2022,1,961.80,12,5022024,31122024,0000000-00.0000.000.0000,1561,0,36735,1,CC,337282325958421,1,13466553753,Cristiano Ronaldo,Joana dos Santos,1969-12-31,93279985426
5550,603839871283,1012022,2022,1,1020.48,4,5022024,31122024,0000000-00.0000.000.0000,5550,0,73529,9,CD,249265133046001,3,13484059559,Josefa Pereira,Maria da Silva,1970-01-01,35203710686
1093,228983102104,1012022,2022,1,731.32,10,5022024,31122024,0000000-00.0000.000.0000,1093,0,79814,1,PP,713377431233921,2,13500766575,Joana dos Santos,Josefa Pereira,1970-01-01,61477584107
3428,599664474723,1012022,2022,1,7.84,2,5022024,31122024,0000000-00.0000.000.0000,3428,9999,73804,5,CD,656640623612885,3,13506942929,Alan Barbosa,Roberta Barbosa,1969-12-31,51018612513
5808,268791515391,1012022,2022,1,1294.37,2,5022024,31122024,0000000-00.0000.000.0000,5808,0,54393,5,CC,385545291866434,1,13532560632,Roberta Barbosa,Josefa Pereira,1970-01-01,70409462029
2770,625393548009,1012022,2022,1,461.20,3,5022024,31122024,0000000-00.0000.000.0000,2770,9999,76465,9,CD,119577766328362,1,13540797918,Maria da Silva,Roberta Barbosa,1969-12-31,88895464696
4073,487814722311,1012022,2022,1,17.71,1,5022024,31122024,0000000-00.0000.000.0000,4073,9999,10580,4,CC,735732177499019,2,13558967218,Roberta Barbosa,Roberta Barbosa,1970-01-01,23120969351
32,474164185687,1012022,2022,1,983.75,10,5022024,31122024,0000000-00.0000.000.0000,32,0,98340,8,CD,375588977957868,3,13559926130,Carlos Fabrício,Josefa Pereira,1969-12-31,26680052054
5720,974399994162,1012022,2022,1,262.51,9,5022024,31122024,0000000-00.0000.000.0000,5720,0,83137,1,CC,128004685606757,1,13570273449,Alan Barbosa,Joana dos Santos,1970-01-01,96354167412
5836,113166861326,1012022,2022,1,333.74,9,5022024,31122024,0000000-00.0000.000.0000,5836,9999,15737,9,PP,394782308904116,2,13570987179,Victor Czarnobay,Roberta Barbosa,1969-12-31,65223042572
3498,972545760703,1012022,2022,1,117.45,9,5022024,31122024,0000000-00.0000.000.0000,3498,5555,94798,1,PP,628544303471735,3,13576744587,Maria da Silva,Joana dos Santos,1970-01-01,66668076925
5831,380693670418,1012022,2022,1,1311.03,8,5022024,31122024,0000000-00.0000.000.0000,5831,9999,90338,4,PP,231882418014800,2,13581912113,Pedro Monteiro,Maria da Silva,1969-12-31,26093784000
3155,376043304012,1012022,2022,1,843.70,2,5022024,31122024,0000000-00.0000.000.0000,3155,9999,70260,1,PP,849248837622506,2,13584668651,Carlos Fabrício,Maria da Silva,1970-01-01,86911866551
98,116095436186,1012022,2022,1,256.71,1,5022024,31122024,0000000-00.0000.000.0000,98,9999,7628,6,CC,536143231324951,1,13603498898,Maria da Silva,Josefa Pereira,1970-01-01,25803215608
3956,634531397660,1012022,2022,1,69.09,2,5022024,31122024,0000000-00.0000.000.0000,3956,0,82608,2,CD,985622910398911,2,13604561429,Roberta Barbosa,Josefa Pereira,1970-01-01,96560086908
808,292516129345,1012022,2022,1,1180.26,4,5022024,31122024,0000000-00.0000.000.0000,808,9999,10086,5,CD,312195306438321,2,13606568358,Pedro Monteiro,Joana dos Santos,1970-01-01,13612845444
8215,497847635442,1012022,2022,1,973.45,2,5022024,31122024,0000000-00.0000.000.0000,8215,0,17723,7,CC,359806341655928,1,13610956383,Victor Czarnobay,Maria da Silva,1969-12-31,33027074618
33,416247978679,1012022,2022,1,193.76,5,5022024,31122024,0000000-00.0000.000.0000,33,0,19477,1,CD,129085510536379,1,13634618333,Pedro Monteiro,Maria da Silva,1970-01-01,74481782551
6485,258699853020,1012022,2022,1,729.39,6,5022024,31122024,0000000-00.0000.000.0000,6485,9999,96104,9,PP,470713433112494,1,13635306432,Joana dos Santos,Joana dos Santos,1969-12-31,37151060056
6940,605399470873,1012022,2022,1,867.00,3,5022024,31122024,0000000-00.0000.000.0000,6940,9999,83520,1,CD,866979595542547,1,13640856096,Maria da Silva,Roberta Barbosa,1969-12-31,63398411282
4380,228764728244,1012022,2022,1,669.47,6,5022024,31122024,0000000-00.0000.000.0000,4380,5555,52980,6,CD,119495874620831,1,13652555336,Roberta Barbosa,Roberta Barbosa,1970-01-01,99753913688
7096,934422762016,1012022,2022,1,909.10,1,5022024,31122024,0000000-00.0000.000.0000,7096,9999,86585,9,PP,170734000544417,2,13659969274,Victor Czarnobay,Maria da Silva,1969-12-31,82985587610
6145,688056083596,1012022,2022,1,268.53,4,5022024,31122024,0000000-00.0000.000.0000,6145,9999,76927,3,CD,153304281974886,3,13670278863,Carlos Fabrício,Josefa Pereira,1969-12-31,23049150016
5022,739918495739,1012022,2022,1,707.40,7,5022024,31122024,0000000-00.0000.000.0000,5022,0,49088,3,PP,741064967904631,2,13674329192,Josefa Pereira,Roberta Barbosa,1970-01-01,47462135626
3750,112376581854,1012022,2022,1,1301.06,9,5022024,31122024,0000000-00.0000.000.0000,3750,5555,33094,2,PP,744145994813178,3,13688634539,Joana dos Santos,Joana dos Santos,1970-01-01,7470454269
6141,540350240864,1012022,2022,1,629.71,10,5022024,31122024,0000000-00.0000.000.0000,6141,0,5430,6,CD,315373496254409,3,13695699779,Alan Barbosa,Roberta Barbosa,1970-01-01,40033523862
2314,851654494502,1012022,2022,1,176.34,8,5022024,31122024,0000000-00.0000.000.0000,2314,5555,72353,2,PP,935264660892125,1,13696059369,Josefa Pereira,Roberta Barbosa,1970-01-01,29150110597
1091,605510181937,1012022,2022,1,1075.08,8,5022024,31122024,0000000-00.0000.000.0000,1091,0,22392,6,PP,798804462581220,2,13698945740,Victor Czarnobay,Maria da Silva,1970-01-01,7982261177
5605,473647715872,1012022,2022,1,650.96,1,5022024,31122024,0000000-00.0000.000.0000,5605,9999,59367,2,PP,129754031854945,2,13704170768,Cristiano Ronaldo,Maria da Silva,1970-01-01,32267320884
1655,337645019592,1012022,2022,1,437.87,10,5022024,31122024,0000000-00.0000.000.0000,1655,9999,20784,4,PP,259791130779614,1,13705219960,Victor Czarnobay,Maria da Silva,1970-01-01,64016008418
6434,555080621464,1012022,2022,1,359.70,6,5022024,31122024,0000000-00.0000.000.0000,6434,9999,18328,0,CC,761435082918937,2,13726167874,Carlos Fabrício,Joana dos Santos,1970-01-01,60748051655
345,522080349489,1012022,2022,1,533.92,9,5022024,31122024,0000000-00.0000.000.0000,345,9999,35338,6,PP,6570559515156,1,13731160166,Joana dos Santos,Maria da Silva,1970-01-01,94666493661
5520,845720632491,1012022,2022,1,1213.32,4,5022024,31122024,0000000-00.0000.000.0000,5520,5555,77781,2,PP,404536695901988,3,13760678351,Josefa Pereira,Josefa Pereira,1970-01-01,53094779671
8885,99663658622,1012022,2022,1,839.65,6,5022024,31122024,0000000-00.0000.000.0000,8885,9999,55170,3,CD,760911750746805,2,13763644293,Victor Czarnobay,Josefa Pereira,1969-12-31,24966891686
9446,482623790288,1012022,2022,1,517.19,8,5022024,31122024,0000000-00.0000.000.0000,9446,5555,87904,9,PP,830369724801918,2,13791852278,Maria da Silva,Joana dos Santos,1970-01-01,60525373495
8174,612814826430,1012022,2022,1,821.55,5,5022024,31122024,0000000-00.0000.000.0000,8174,0,39158,8,CC,629221988284081,2,13800629792,Alan Barbosa,Josefa Pereira,1970-01-01,86244393287
6256,920972745822,1012022,2022,1,1196.45,3,5022024,31122024,0000000-00.0000.000.0000,6256,5555,3429,0,CD,981979759464775,2,13810046509,Alan Barbosa,Roberta Barbosa,1970-01-01,21819964432
96,274011362437,1012022,2022,1,73.40,8,5022024,31122024,0000000-00.0000.000.0000,96,9999,21819,4,CD,337370811078796,3,13822426518,Pedro Monteiro,Roberta Barbosa,1970-01-01,30274904656
8546,969212289607,1012022,2022,1,597.23,5,5022024,31122024,0000000-00.0000.000.0000,8546,0,22195,5,CC,107955439041586,2,13829014406,Alan Barbosa,Josefa Pereira,1970-01-01,60272057281
2942,119640148165,1012022,2022,1,285.81,4,5022024,31122024,0000000-00.0000.000.0000,2942,5555,66402,8,PP,515726980521726,3,13830381811,Pedro Monteiro,Maria da Silva,1970-01-01,29694505075
756,860185300340,1012022,2022,1,1199.76,3,5022024,31122024,0000000-00.0000.000.0000,756,0,29080,7,PP,895900794629624,2,13863003579,Cristiano Ronaldo,Josefa Pereira,1970-01-01,49999687852
5261,707422168656,1012022,2022,1,955.91,4,5022024,31122024,0000000-00.0000.000.0000,5261,0,99204,9,CD,485033441556844,3,13866691831,Josefa Pereira,Maria da Silva,1970-01-01,52546802553
6965,358614366666,1012022,2022,1,130.83,7,5022024,31122024,0000000-00.0000.000.0000,6965,9999,28582,2,CD,241867162170911,3,13882559429,Pedro Monteiro,Maria da Silva,1970-01-01,81797648815
4304,787884540563,1012022,2022,1,1217.71,9,5022024,31122024,0000000-00.0000.000.0000,4304,5555,46831,1,PP,391362120445343,1,13896138925,Alan Barbosa,Josefa Pereira,1969-12-31,34481212533
4861,36372523889,1012022,2022,1,1300.90,2,5022024,31122024,0000000-00.0000.000.0000,4861,0,76723,2,CD,217142184951345,1,13922709138,Joana dos Santos,Josefa Pereira,1969-12-31,75227914027
6408,173131393289,1012022,2022,1,1040.66,3,5022024,31122024,0000000-00.0000.000.0000,6408,9999,40578,0,CC,20414676367000,3,13924812602,Carlos Fabrício,Maria da Silva,1969-12-31,29288910939
8998,263979209822,1012022,2022,1,217.22,1,5022024,31122024,0000000-00.0000.000.0000,8998,0,7782,6,CC,380413885922073,2,13942718939,Pedro Monteiro,Josefa Pereira,1970-01-01,6334889184
305,166668597722,1012022,2022,1,864.44,10,5022024,31122024,0000000-00.0000.000.0000,305,0,72278,3,CD,398998521462548,1,13947215189,Carlos Fabrício,Roberta Barbosa,1969-12-31,48657542035
8048,535352437330,1012022,2022,1,1191.31,2,5022024,31122024,0000000-00.0000.000.0000,8048,9999,76392,6,CC,91686813245050,1,13965036064,Josefa Pereira,Joana dos Santos,1970-01-01,32225923646
6734,822362752611,1012022,2022,1,60.65,6,5022024,31122024,0000000-00.0000.000.0000,6734,0,93004,9,PP,286009516046199,1,13968914252,Maria da Silva,Joana dos Santos,1970-01-01,35491792265
2581,438427039232,1012022,2022,1,1071.50,12,5022024,31122024,0000000-00.0000.000.0000,2581,5555,47437,9,PP,304838970653909,3,13976628912,Josefa Pereira,Joana dos Santos,1970-01-01,63692896590
9917,770627828908,1012022,2022,1,831.76,1,5022024,31122024,0000000-00.0000.000.0000,9917,9999,25070,8,PP,586934587506293,3,14002485318,Joana dos Santos,Roberta Barbosa,1969-12-31,95701826704
9362,144432896821,1012022,2022,1,285.43,1,5022024,31122024,0000000-00.0000.000.0000,9362,5555,16975,2,PP,857248125582572,2,14003781503,Maria da Silva,Josefa Pereira,1970-01-01,12227922147
4214,933607796953,1012022,2022,1,880.12,1,5022024,31122024,0000000-00.0000.000.0000,4214,5555,68087,2,CD,593872710819180,1,14007489179,Cristiano Ronaldo,Joana dos Santos,1970-01-01,73706572269
887,277949391979,1012022,2022,1,1092.03,1,5022024,31122024,0000000-00.0000.000.0000,887,5555,20767,7,CC,725356209505559,3,14007680288,Pedro Monteiro,Joana dos Santos,1970-01-01,45197471499
1904,811802809165,1012022,2022,1,343.46,11,5022024,31122024,0000000-00.0000.000.0000,1904,0,65115,2,CD,77224137936455,1,14022409962,Roberta Barbosa,Maria da Silva,1969-12-31,7045915025
4578,845332143947,1012022,2022,1,63.53,3,5022024,31122024,0000000-00.0000.000.0000,4578,5555,58045,7,PP,173490359605950,3,14022614237,Josefa Pereira,Maria da Silva,1970-01-01,92501033192
6820,516841867838,1012022,2022,1,747.37,5,5022024,31122024,0000000-00.0000.000.0000,6820,9999,16752,9,CC,277736892279865,1,14026599028,Pedro Monteiro,Maria da Silva,1970-01-01,29569993457
6299,577285615707,1012022,2022,1,838.25,7,5022024,31122024,0000000-00.0000.000.0000,6299,0,78236,1,CD,383917413819000,1,14029058624,Joana dos Santos,Josefa Pereira,1969-12-31,56660772947
9145,629487089919,1012022,2022,1,223.77,2,5022024,31122024,0000000-00.0000.000.0000,9145,0,72003,0,CD,490936602629771,3,14031599113,Victor Czarnobay,Joana dos Santos,1969-12-31,8618972769
5128,87535938853,1012022,2022,1,80.31,8,5022024,31122024,0000000-00.0000.000.0000,5128,5555,53661,5,CD,775465805044783,2,14055846258,Alan Barbosa,Josefa Pereira,1970-01-01,72876932378
7322,995297784881,1012022,2022,1,795.57,7,5022024,31122024,0000000-00.0000.000.0000,7322,9999,448,2,CD,473748751630860,1,14072825431,Carlos Fabrício,Maria da Silva,1970-01-01,40047560833
3232,3719252007,1012022,2022,1,753.75,1,5022024,31122024,0000000-00.0000.000.0000,3232,0,3451,0,PP,112886331936518,2,14078516807,Alan Barbosa,Roberta Barbosa,1969-12-31,38551012019
1031,763971383061,1012022,2022,1,133.93,10,5022024,31122024,0000000-00.0000.000.0000,1031,5555,74192,7,PP,261050445214705,2,14079234512,Joana dos Santos,Roberta Barbosa,1970-01-01,41426478325
7815,817446291280,1012022,2022,1,1108.85,7,5022024,31122024,0000000-00.0000.000.0000,7815,9999,40185,6,PP,186450251543825,1,14084384624,Pedro Monteiro,Josefa Pereira,1969-12-31,84749169516
5949,515358049102,1012022,2022,1,385.83,7,5022024,31122024,0000000-00.0000.000.0000,5949,9999,65956,0,CC,816123424767391,2,14085856141,Josefa Pereira,Roberta Barbosa,1970-01-01,97817972087
442,809412096803,1012022,2022,1,1129.36,4,5022024,31122024,0000000-00.0000.000.0000,442,5555,70619,9,PP,85734337569723,3,14090319300,Maria da Silva,Maria da Silva,1969-12-31,81877499276
3755,266813035554,1012022,2022,1,455.93,1,5022024,31122024,0000000-00.0000.000.0000,3755,0,23370,1,CC,780971264425543,2,14095222613,Maria da Silva,Roberta Barbosa,1970-01-01,36018525359
1224,496176104209,1012022,2022,1,457.97,3,5022024,31122024,0000000-00.0000.000.0000,1224,0,94897,3,CC,678398378884139,2,14127329076,Cristiano Ronaldo,Josefa Pereira,1970-01-01,552453935
857,675213532033,1012022,2022,1,829.00,10,5022024,31122024,0000000-00.0000.000.0000,857,9999,45588,2,CD,210620354051700,2,14151840154,Joana dos Santos,Joana dos Santos,1970-01-01,1572092711
3416,593801979956,1012022,2022,1,1166.33,6,5022024,31122024,0000000-00.0000.000.0000,3416,0,56783,6,PP,663005183008824,1,14155512874,Joana dos Santos,Josefa Pereira,1970-01-01,88030819070
4498,831494472481,1012022,2022,1,867.60,11,5022024,31122024,0000000-00.0000.000.0000,4498,9999,79966,9,CD,836210088012320,2,14162847218,Pedro Monteiro,Roberta Barbosa,1970-01-01,38870316143
8358,458847490262,1012022,2022,1,172.32,9,5022024,31122024,0000000-00.0000.000.0000,8358,9999,60118,8,CD,669646538298732,2,14163146269,Roberta Barbosa,Josefa Pereira,1970-01-01,85173573461
7411,252228119360,1012022,2022,1,620.89,5,5022024,31122024,0000000-00.0000.000.0000,7411,5555,88432,9,PP,84503134609631,3,14185960986,Alan Barbosa,Josefa Pereira,1969-12-31,3163350235
3657,209530640474,1012022,2022,1,108.15,2,5022024,31122024,0000000-00.0000.000.0000,3657,9999,296,7,PP,810163675400565,2,14188879224,Josefa Pereira,Josefa Pereira,1969-12-31,4468671915
5775,892722951009,1012022,2022,1,952.91,12,5022024,31122024,0000000-00.0000.000.0000,5775,9999,11660,2,CC,767107709447495,1,14197575244,Josefa Pereira,Maria da Silva,1970-01-01,57517577736
9379,226496380231,1012022,2022,1,324.07,3,5022024,31122024,0000000-00.0000.000.0000,9379,0,12485,4,CC,490592376962140,2,14211374749,Pedro Monteiro,Maria da Silva,1969-12-31,7027466633
495,321359432147,1012022,2022,1,450.31,5,5022024,31122024,0000000-00.0000.000.0000,495,9999,53871,5,CC,259515625525027,1,14222416478,Alan Barbosa,Maria da Silva,1970-01-01,21665176040
9838,347549043767,1012022,2022,1,456.76,9,5022024,31122024,0000000-00.0000.000.0000,9838,9999,62059,2,PP,312209974801099,2,14225853991,Victor Czarnobay,Joana dos Santos,1970-01-01,3497167898
